run_id;algorithm;instance_id;instance_path;graph;n;k;m;density;instance_seed;algorithm_seed;budget;iteration;time_ms;current_cost;best_cost;avg_cost;std_cost;note
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;79;959;0;0;3260.075;6762.952953;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;80;968;0;0;2813.82;6149.938948;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;81;977;0;0;2686.065;6206.858405;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;82;989;0;0;2493.225;6603.550004;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;83;998;0;0;2301.01;5823.256115;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;84;1007;0;0;2557.23;6390.094686;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;85;1015;0;0;1853.425;5175.451732;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;86;1022;0;0;2623.01;5756.912812;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;87;1034;0;0;2495.425;6222.819662;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;88;1044;0;0;2300.945;5823.281576;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;89;1058;0;0;2559.755;6389.113285;generation
0014_ea_general_inst03_chordal_n60_k8_d065_s1003_s1042;ea_general;inst03_chordal_n60_k8_d065_s1003;experiments\20260618_124336_best_configs\instances\inst03_chordal_n60_k8_d065_s1003.txt;chordal;60;8;148;0.65;1003;1042;50000;90;1068;0;0;1919.365;5679.271115;generation
